Algorithm,Resolution,Map,Scenario,Num Agents,Flowtime,Time
CBS,2,empty-48-48,13,32,3444.0,12.0098
CBS,2,empty-48-48,14,32,4044.0,14.5286
CBS,2,empty-48-48,15,32,3384.0,3.20906
CBS,2,empty-48-48,16,32,3964.0,7.89988
CBS,2,empty-48-48,17,32,4064.0,8.16993
CBS,2,empty-48-48,18,32,3776.0,1.27981
CBS,2,empty-48-48,19,32,3852.0,41.7298
CBS,2,empty-48-48,20,32,3408.0,5.71852
CBS,2,empty-48-48,3,34,4916.0,7.29998
CBS,2,empty-48-48,4,34,4364.0,37.3396
CBS,2,empty-48-48,5,34,5108.0,2.50995
CBS,2,empty-48-48,8,34,4316.0,0.489998
CBS,2,empty-48-48,10,34,4292.0,2.79999
CBS,2,empty-48-48,11,34,4356.0,3.43997
CBS,2,empty-48-48,12,34,4620.0,4.32
CBS,2,empty-48-48,13,34,3660.0,5.46999
CBS,2,empty-48-48,14,34,4220.0,48.8642
CBS,2,empty-48-48,15,34,3628.0,3.2072
CBS,2,empty-48-48,16,34,4308.0,11.7398
CBS,2,empty-48-48,17,34,4364.0,8.25999
CBS,2,empty-48-48,18,34,3976.0,2.57985
CBS,2,empty-48-48,19,34,3992.0,27.3699
CBS,2,empty-48-48,20,34,3580.0,5.8597
CBS,2,empty-48-48,3,36,5312.0,4.62746
CBS,2,empty-48-48,4,36,4716.0,59.7895
CBS,2,empty-48-48,5,36,5240.0,2.62999
CBS,2,empty-48-48,8,36,4508.0,0.57003
CBS,2,empty-48-48,10,36,4572.0,2.68
CBS,2,empty-48-48,11,36,4736.0,5.68985
CBS,2,empty-48-48,12,36,4852.0,47.6066
CBS,2,empty-48-48,14,36,4400.0,49.8612
CBS,2,empty-48-48,15,36,3792.0,3.33931
CBS,2,empty-48-48,16,36,4548.0,14.5099
CBS,2,empty-48-48,17,36,4532.0,7.56997
CBS,2,empty-48-48,18,36,4244.0,1.58978
CBS,2,empty-48-48,20,36,3772.0,2.89976
CBS,2,empty-48-48,3,38,5712.0,13.009
CBS,2,empty-48-48,5,38,5476.0,2.73999
CBS,2,empty-48-48,8,38,4704.0,0.590001
CBS,2,empty-48-48,10,38,4816.0,6.14995
CBS,2,empty-48-48,11,38,5084.0,7.32985
CBS,2,empty-48-48,12,38,5016.0,55.8435
CBS,2,empty-48-48,14,38,4744.0,51.4369
CBS,2,empty-48-48,15,38,3980.0,3.28998
CBS,2,empty-48-48,16,38,4856.0,48.1496
CBS,2,empty-48-48,17,38,4696.0,13.9898
CBS,2,empty-48-48,18,38,4548.0,2.57983
CBS,2,empty-48-48,20,38,4080.0,2.50925
CBS,2,empty-48-48,3,40,6056.0,16.3391
CBS,2,empty-48-48,5,40,5652.0,14.6899
CBS,2,empty-48-48,8,40,4864.0,0.639956
CBS,2,empty-48-48,10,40,5000.0,5.51999
CBS,2,empty-48-48,11,40,5396.0,30.8099
CBS,2,empty-48-48,14,40,4984.0,52.7171
CBS,2,empty-48-48,15,40,4140.0,3.54992
CBS,2,empty-48-48,16,40,5064.0,49.4897
CBS,2,empty-48-48,17,40,4988.0,7.69987
CBS,2,empty-48-48,20,40,4268.0,16.4674
CBS,2,empty-48-48,5,42,5816.0,7.43983
CBS,2,empty-48-48,8,42,5312.0,1.1777
CBS,2,empty-48-48,10,42,5360.0,23.9972
CBS,2,empty-48-48,11,42,5828.0,32.1898
CBS,2,empty-48-48,14,42,5332.0,27.9576
CBS,2,empty-48-48,15,42,4456.0,6.14985
CBS,2,empty-48-48,16,42,5280.0,51.6885
CBS,2,empty-48-48,17,42,5272.0,7.47985
CBS,2,empty-48-48,20,42,4592.0,18.1284
CBS,2,empty-48-48,8,44,5672.0,1.23999
CBS,2,empty-48-48,11,44,6060.0,33.5996
CBS,2,empty-48-48,15,44,4784.0,8.36003
CBS,2,empty-48-48,16,44,5568.0,34.6169
CBS,2,empty-48-48,20,44,4844.0,14.7769
CBS,2,empty-48-48,8,46,5924.0,1.32998
CBS,2,empty-48-48,15,46,4960.0,23.6098
CBS,2,empty-48-48,8,48,6180.0,22.6089
CBS,2,empty-48-48,15,48,5144.0,24.4499
CBS,2,empty-48-48,8,50,6488.0,26.5281
CBS,2,empty-48-48,8,52,6728.0,27.628
CBS,2,random-32-32-10,1,2,240.0,0.0
CBS,2,random-32-32-10,2,2,112.0,0.0
CBS,2,random-32-32-10,3,2,108.0,0.0
CBS,2,random-32-32-10,4,2,256.0,0.0
CBS,2,random-32-32-10,5,2,164.0,0.0
CBS,2,random-32-32-10,6,2,192.0,0.0
CBS,2,random-32-32-10,7,2,152.0,0.0
CBS,2,random-32-32-10,8,2,224.0,0.0
CBS,2,random-32-32-10,9,2,120.0,0.0
CBS,2,random-32-32-10,10,2,232.0,0.009961
CBS,2,random-32-32-10,11,2,148.0,0.0
CBS,2,random-32-32-10,12,2,128.0,0.0
CBS,2,random-32-32-10,13,2,180.0,0.0
CBS,2,random-32-32-10,14,2,220.0,0.0
CBS,2,random-32-32-10,15,2,284.0,0.0
CBS,2,random-32-32-10,16,2,164.0,0.0
CBS,2,random-32-32-10,17,2,92.0,0.0
CBS,2,random-32-32-10,18,2,136.0,0.0
CBS,2,random-32-32-10,19,2,84.0,0.0
CBS,2,random-32-32-10,20,2,84.0,0.009999
CBS,2,random-32-32-10,1,4,336.0,0.0
CBS,2,random-32-32-10,2,4,268.0,0.0
CBS,2,random-32-32-10,3,4,248.0,0.0
CBS,2,random-32-32-10,4,4,436.0,0.0
CBS,2,random-32-32-10,5,4,320.0,0.00999
CBS,2,random-32-32-10,6,4,276.0,0.0
CBS,2,random-32-32-10,7,4,324.0,0.009931
CBS,2,random-32-32-10,8,4,428.0,0.009949
CBS,2,random-32-32-10,9,4,272.0,0.0
CBS,2,random-32-32-10,10,4,528.0,0.0
CBS,2,random-32-32-10,11,4,388.0,0.0
CBS,2,random-32-32-10,12,4,304.0,0.010003
CBS,2,random-32-32-10,13,4,416.0,0.0
CBS,2,random-32-32-10,14,4,536.0,0.009993
CBS,2,random-32-32-10,15,4,492.0,0.010037
CBS,2,random-32-32-10,16,4,272.0,0.0
CBS,2,random-32-32-10,17,4,200.0,0.0
CBS,2,random-32-32-10,18,4,280.0,0.08
CBS,2,random-32-32-10,19,4,312.0,0.0
CBS,2,random-32-32-10,20,4,312.0,0.0
CBS,2,random-32-32-10,1,6,556.0,0.0
CBS,2,random-32-32-10,2,6,428.0,0.0
CBS,2,random-32-32-10,3,6,424.0,0.0
CBS,2,random-32-32-10,4,6,616.0,0.0
CBS,2,random-32-32-10,5,6,468.0,0.009989
CBS,2,random-32-32-10,6,6,498.0,0.059999
CBS,2,random-32-32-10,7,6,456.0,0.010043
CBS,2,random-32-32-10,8,6,524.0,0.010011
CBS,2,random-32-32-10,9,6,436.0,0.0
CBS,2,random-32-32-10,10,6,648.0,0.0
CBS,2,random-32-32-10,11,6,644.0,0.0
CBS,2,random-32-32-10,12,6,484.0,0.02
CBS,2,random-32-32-10,13,6,572.0,0.0
CBS,2,random-32-32-10,14,6,744.0,0.0
CBS,2,random-32-32-10,15,6,696.0,0.0
CBS,2,random-32-32-10,16,6,428.0,0.009977
CBS,2,random-32-32-10,17,6,424.0,0.010001
CBS,2,random-32-32-10,18,6,592.0,0.089949
CBS,2,random-32-32-10,19,6,584.0,0.010022
CBS,2,random-32-32-10,20,6,576.0,0.0
CBS,2,random-32-32-10,1,8,788.0,0.0
CBS,2,random-32-32-10,2,8,656.0,0.01001
CBS,2,random-32-32-10,3,8,560.0,0.0
CBS,2,random-32-32-10,4,8,824.0,0.0
CBS,2,random-32-32-10,7,8,720.0,0.010001
CBS,2,random-32-32-10,8,8,672.0,0.010001
CBS,2,random-32-32-10,9,8,616.0,0.010001
CBS,2,random-32-32-10,10,8,872.0,0.069989
CBS,2,random-32-32-10,11,8,872.0,0.010001
CBS,2,random-32-32-10,12,8,676.0,0.179996
CBS,2,random-32-32-10,13,8,688.0,0.01
CBS,2,random-32-32-10,14,8,888.0,0.0
CBS,2,random-32-32-10,15,8,788.0,0.010036
CBS,2,random-32-32-10,16,8,612.0,0.59
CBS,2,random-32-32-10,17,8,600.0,0.01003
CBS,2,random-32-32-10,18,8,800.0,0.089957
CBS,2,random-32-32-10,19,8,708.0,0.010016
CBS,2,random-32-32-10,20,8,732.0,0.010007
CBS,2,random-32-32-10,1,10,972.0,0.009968
CBS,2,random-32-32-10,2,10,848.0,0.010033
CBS,2,random-32-32-10,3,10,808.0,0.039998
CBS,2,random-32-32-10,4,10,1120.0,0.030009
CBS,2,random-32-32-10,7,10,1048.0,0.010003
CBS,2,random-32-32-10,8,10,908.0,0.01
CBS,2,random-32-32-10,9,10,872.0,0.019999
CBS,2,random-32-32-10,10,10,1104.0,0.230001
CBS,2,random-32-32-10,11,10,1016.0,0.019964
CBS,2,random-32-32-10,12,10,824.0,0.100001
CBS,2,random-32-32-10,13,10,928.0,0.009999
CBS,2,random-32-32-10,14,10,960.0,0.149966
CBS,2,random-32-32-10,15,10,1004.0,0.01
CBS,2,random-32-32-10,16,10,756.0,0.669997
CBS,2,random-32-32-10,17,10,724.0,0.01
CBS,2,random-32-32-10,18,10,920.0,0.090002
CBS,2,random-32-32-10,19,10,988.0,0.020033
CBS,2,random-32-32-10,20,10,980.0,0.029939
CBS,2,random-32-32-10,1,12,1164.0,0.040021
CBS,2,random-32-32-10,2,12,1032.0,0.919993
CBS,2,random-32-32-10,3,12,964.0,0.060007
CBS,2,random-32-32-10,4,12,1168.0,0.029989
CBS,2,random-32-32-10,7,12,1152.0,0.01
CBS,2,random-32-32-10,8,12,1104.0,0.190031
CBS,2,random-32-32-10,9,12,1040.0,0.040043
CBS,2,random-32-32-10,10,12,1240.0,0.3
CBS,2,random-32-32-10,11,12,1108.0,0.020039
CBS,2,random-32-32-10,12,12,968.0,0.12
CBS,2,random-32-32-10,13,12,1092.0,0.010001
CBS,2,random-32-32-10,14,12,1112.0,0.159999
CBS,2,random-32-32-10,15,12,1208.0,0.209972
CBS,2,random-32-32-10,16,12,836.0,0.769998
CBS,2,random-32-32-10,17,12,892.0,0.02
CBS,2,random-32-32-10,18,12,1024.0,0.09
CBS,2,random-32-32-10,19,12,1196.0,0.019994
CBS,2,random-32-32-10,20,12,1192.0,0.069999
CBS,2,random-32-32-10,1,14,1444.0,1.16
CBS,2,random-32-32-10,2,14,1148.0,0.270001
CBS,2,random-32-32-10,3,14,1112.0,0.080048
CBS,2,random-32-32-10,7,14,1376.0,0.020034
CBS,2,random-32-32-10,8,14,1324.0,0.2
CBS,2,random-32-32-10,9,14,1252.0,0.049956
CBS,2,random-32-32-10,10,14,1452.0,0.32
CBS,2,random-32-32-10,11,14,1272.0,0.02
CBS,2,random-32-32-10,12,14,1132.0,0.139995
CBS,2,random-32-32-10,13,14,1152.0,0.019999
CBS,2,random-32-32-10,14,14,1184.0,0.159998
CBS,2,random-32-32-10,15,14,1376.0,0.230004
CBS,2,random-32-32-10,16,14,1056.0,0.909985
CBS,2,random-32-32-10,17,14,1080.0,0.059998
CBS,2,random-32-32-10,18,14,1232.0,0.379956
CBS,2,random-32-32-10,19,14,1400.0,0.029962
CBS,2,random-32-32-10,20,14,1340.0,0.079984
CBS,2,random-32-32-10,1,16,1600.0,1.16
CBS,2,random-32-32-10,2,16,1388.0,2.69573
CBS,2,random-32-32-10,3,16,1352.0,0.09
CBS,2,random-32-32-10,7,16,1444.0,0.029999
CBS,2,random-32-32-10,8,16,1536.0,0.309999
CBS,2,random-32-32-10,9,16,1396.0,0.05
CBS,2,random-32-32-10,10,16,1644.0,0.279992
CBS,2,random-32-32-10,11,16,1528.0,0.51
CBS,2,random-32-32-10,12,16,1284.0,0.410039
CBS,2,random-32-32-10,13,16,1248.0,0.030035
CBS,2,random-32-32-10,15,16,1576.0,0.280037
CBS,2,random-32-32-10,16,16,1408.0,12.8299
CBS,2,random-32-32-10,17,16,1368.0,0.780044
CBS,2,random-32-32-10,18,16,1348.0,0.36999
CBS,2,random-32-32-10,19,16,1604.0,0.109964
CBS,2,random-32-32-10,20,16,1480.0,0.210039
CBS,2,random-32-32-10,1,18,1748.0,2.31516
CBS,2,random-32-32-10,2,18,1544.0,4.49998
CBS,2,random-32-32-10,3,18,1628.0,0.73
CBS,2,random-32-32-10,7,18,1672.0,0.029989
CBS,2,random-32-32-10,8,18,1712.0,0.259996
CBS,2,random-32-32-10,9,18,1484.0,0.069946
CBS,2,random-32-32-10,10,18,1816.0,0.459998
CBS,2,random-32-32-10,11,18,1668.0,0.630002
CBS,2,random-32-32-10,12,18,1476.0,0.199999
CBS,2,random-32-32-10,13,18,1464.0,0.1
CBS,2,random-32-32-10,15,18,1836.0,0.769995
CBS,2,random-32-32-10,16,18,1488.0,14.3399
CBS,2,random-32-32-10,17,18,1508.0,1.91999
CBS,2,random-32-32-10,18,18,1616.0,0.339744
CBS,2,random-32-32-10,19,18,1724.0,0.749998
CBS,2,random-32-32-10,20,18,1680.0,0.890128
CBS,2,random-32-32-10,1,20,1940.0,2.43999
CBS,2,random-32-32-10,2,20,1828.0,1.96997
CBS,2,random-32-32-10,3,20,1884.0,0.949986
CBS,2,random-32-32-10,7,20,1832.0,0.08
CBS,2,random-32-32-10,8,20,1896.0,0.240036
CBS,2,random-32-32-10,9,20,1592.0,0.269958
CBS,2,random-32-32-10,10,20,2044.0,0.31996
CBS,2,random-32-32-10,11,20,1832.0,1.26329
CBS,2,random-32-32-10,12,20,1596.0,0.529991
CBS,2,random-32-32-10,13,20,1732.0,0.169998
CBS,2,random-32-32-10,15,20,2052.0,3.82998
CBS,2,random-32-32-10,16,20,1636.0,4.62997
CBS,2,random-32-32-10,17,20,1664.0,1.89473
CBS,2,random-32-32-10,18,20,1840.0,0.829992
CBS,2,random-32-32-10,20,20,1980.0,0.619993
CBS,2,random-32-32-10,1,22,2172.0,2.60999
CBS,2,random-32-32-10,2,22,1968.0,6.78635
CBS,2,random-32-32-10,3,22,1996.0,1.05
CBS,2,random-32-32-10,7,22,1984.0,1.60996
CBS,2,random-32-32-10,8,22,2080.0,0.98999
CBS,2,random-32-32-10,9,22,1804.0,0.259999
CBS,2,random-32-32-10,10,22,2388.0,0.569992
CBS,2,random-32-32-10,11,22,2072.0,0.549998
CBS,2,random-32-32-10,12,22,1820.0,0.270032
CBS,2,random-32-32-10,13,22,1856.0,0.58996
CBS,2,random-32-32-10,15,22,2172.0,1.07998
CBS,2,random-32-32-10,16,22,1752.0,4.75997
CBS,2,random-32-32-10,17,22,1884.0,2.49994
CBS,2,random-32-32-10,18,22,2012.0,0.760032
CBS,2,random-32-32-10,20,22,2140.0,0.949957
CBS,2,random-32-32-10,1,24,2300.0,2.69946
CBS,2,random-32-32-10,2,24,2076.0,11.8959
CBS,2,random-32-32-10,3,24,2160.0,1.09996
CBS,2,random-32-32-10,7,24,2092.0,1.63
CBS,2,random-32-32-10,8,24,2148.0,0.610032
CBS,2,random-32-32-10,9,24,2092.0,0.399927
CBS,2,random-32-32-10,10,24,2552.0,2.24575
CBS,2,random-32-32-10,11,24,2252.0,0.566154
CBS,2,random-32-32-10,12,24,1972.0,0.779998
CBS,2,random-32-32-10,13,24,1964.0,1.40996
CBS,2,random-32-32-10,15,24,2368.0,4.28512
CBS,2,random-32-32-10,16,24,1832.0,7.32996
CBS,2,random-32-32-10,17,24,2068.0,4.66997
CBS,2,random-32-32-10,20,24,2388.0,0.91003
CBS,2,random-32-32-10,1,26,2428.0,3.79571
CBS,2,random-32-32-10,3,26,2340.0,0.91
CBS,2,random-32-32-10,7,26,2200.0,3.61746
CBS,2,random-32-32-10,8,26,2388.0,0.999948
CBS,2,random-32-32-10,9,26,2396.0,1.38999
CBS,2,random-32-32-10,10,26,2652.0,2.06995
CBS,2,random-32-32-10,11,26,2420.0,1.38
CBS,2,random-32-32-10,12,26,2200.0,1.95877
CBS,2,random-32-32-10,13,26,2218.0,1.8
CBS,2,random-32-32-10,17,26,2228.0,1.88002
CBS,2,random-32-32-10,1,28,2616.0,2.87767
CBS,2,random-32-32-10,7,28,2288.0,3.65998
CBS,2,random-32-32-10,8,28,2512.0,4.14998
CBS,2,random-32-32-10,9,28,2564.0,1.46003
CBS,2,random-32-32-10,11,28,2500.0,3.54997
CBS,2,random-32-32-10,12,28,2336.0,4.51996
CBS,2,random-32-32-10,13,28,2290.0,3.83
CBS,2,random-32-32-10,17,28,2500.0,4.13993
CBS,2,random-32-32-10,1,30,2964.0,6.23688
CBS,2,random-32-32-10,7,30,2500.0,3.58816
CBS,2,random-32-32-10,8,30,2656.0,3.90997
CBS,2,random-32-32-10,11,30,2704.0,11.8878
CBS,2,random-32-32-10,12,30,2576.0,5.74726
CBS,2,random-32-32-10,17,30,2728.0,1.28995
CBS,2,random-32-32-10,1,32,3184.0,15.3462
CBS,2,random-32-32-10,8,32,2800.0,8.67751
CBS,2,random-32-32-10,12,32,2768.0,6.24997
CBS,2,random-32-32-10,17,32,2932.0,4.676
CBS,2,random-32-32-10,1,34,3256.0,12.5643
CBS,2,random-32-32-10,8,34,2880.0,5.38814
CBS,2,random-32-32-10,12,34,2904.0,2.70629
CBS,2,random-32-32-10,17,34,3094.0,57.4673
CBS,2,random-32-32-10,1,36,3444.0,36.1184
CBS,2,random-32-32-10,8,36,2984.0,7.09704
CBS,2,random-32-32-10,12,36,3124.0,8.79658
CBS,2,random-32-32-10,1,38,3600.0,34.6808
CBS,2,random-32-32-10,8,38,3056.0,10.1056
CBS,2,random-32-32-10,12,38,3280.0,15.5887
CBS,2,random-32-32-10,1,40,3800.0,56.0458
CBS,2,random-32-32-10,8,40,3240.0,9.65667
CBS,2,random-32-32-10,12,40,3608.0,21.2562
CBS,2,random-32-32-10,1,42,4028.0,54.7319
CBS,2,random-32-32-10,8,42,3424.0,16.3934
CBS,2,random-32-32-10,12,42,3812.0,43.2436
CBS,2,random-32-32-10,1,44,4116.0,50.0632
CBS,2,random-32-32-10,8,44,3560.0,19.0776
CBS,2,random-32-32-10,12,44,3996.0,46.4852
CBS,2,random-32-32-20,1,2,164.0,0.01
CBS,2,random-32-32-20,2,2,124.0,0.0
CBS,2,random-32-32-20,3,2,260.0,0.0
CBS,2,random-32-32-20,4,2,264.0,0.019924
CBS,2,random-32-32-20,5,2,256.0,0.009989
CBS,2,random-32-32-20,6,2,152.0,0.0
CBS,2,random-32-32-20,7,2,152.0,0.0
CBS,2,random-32-32-20,8,2,188.0,0.0
CBS,2,random-32-32-20,9,2,172.0,0.010014
CBS,2,random-32-32-20,10,2,76.0,0.0
CBS,2,random-32-32-20,11,2,224.0,0.0
CBS,2,random-32-32-20,12,2,216.0,0.0
CBS,2,random-32-32-20,13,2,216.0,0.009995
CBS,2,random-32-32-20,14,2,92.0,0.0
CBS,2,random-32-32-20,15,2,60.0,0.0
CBS,2,random-32-32-20,16,2,56.0,0.0
CBS,2,random-32-32-20,17,2,228.0,0.009959
CBS,2,random-32-32-20,18,2,236.0,0.019938
CBS,2,random-32-32-20,19,2,232.0,0.0
CBS,2,random-32-32-20,20,2,224.0,0.0
CBS,2,random-32-32-20,1,4,368.0,0.010021
CBS,2,random-32-32-20,2,4,200.0,0.0
CBS,2,random-32-32-20,3,4,452.0,0.009879
CBS,2,random-32-32-20,4,4,420.0,0.019979
CBS,2,random-32-32-20,5,4,484.0,0.010056
CBS,2,random-32-32-20,6,4,448.0,0.0
CBS,2,random-32-32-20,7,4,408.0,0.199999
CBS,2,random-32-32-20,8,4,332.0,0.0
CBS,2,random-32-32-20,9,4,224.0,0.0
CBS,2,random-32-32-20,10,4,360.0,0.0
CBS,2,random-32-32-20,11,4,440.0,0.009988
CBS,2,random-32-32-20,12,4,320.0,0.0
CBS,2,random-32-32-20,13,4,320.0,0.059958
CBS,2,random-32-32-20,14,4,288.0,0.0
CBS,2,random-32-32-20,15,4,188.0,0.0
CBS,2,random-32-32-20,16,4,316.0,0.0
CBS,2,random-32-32-20,17,4,484.0,0.010002
CBS,2,random-32-32-20,18,4,408.0,0.019999
CBS,2,random-32-32-20,19,4,384.0,0.019964
CBS,2,random-32-32-20,20,4,464.0,0.009969
CBS,2,random-32-32-20,1,6,524.0,0.010011
CBS,2,random-32-32-20,2,6,304.0,0.0
CBS,2,random-32-32-20,3,6,624.0,0.019999
CBS,2,random-32-32-20,4,6,560.0,0.02
CBS,2,random-32-32-20,5,6,660.0,0.010011
CBS,2,random-32-32-20,6,6,716.0,0.010009
CBS,2,random-32-32-20,7,6,572.0,0.200001
CBS,2,random-32-32-20,8,6,392.0,0.010032
CBS,2,random-32-32-20,9,6,456.0,0.0
CBS,2,random-32-32-20,10,6,472.0,0.010039
CBS,2,random-32-32-20,11,6,588.0,0.009947
CBS,2,random-32-32-20,12,6,456.0,0.010039
CBS,2,random-32-32-20,13,6,448.0,0.059992
CBS,2,random-32-32-20,14,6,472.0,0.0
CBS,2,random-32-32-20,15,6,384.0,0.0
CBS,2,random-32-32-20,16,6,496.0,0.0
CBS,2,random-32-32-20,17,6,556.0,0.010015
CBS,2,random-32-32-20,18,6,496.0,0.030001
CBS,2,random-32-32-20,19,6,568.0,0.020033
CBS,2,random-32-32-20,20,6,696.0,0.019967
CBS,2,random-32-32-20,1,8,580.0,0.02
CBS,2,random-32-32-20,2,8,556.0,0.429988
CBS,2,random-32-32-20,3,8,732.0,0.019962
CBS,2,random-32-32-20,4,8,608.0,0.02
CBS,2,random-32-32-20,5,8,816.0,0.029957
CBS,2,random-32-32-20,6,8,936.0,0.020047
CBS,2,random-32-32-20,7,8,724.0,2.31999
CBS,2,random-32-32-20,8,8,612.0,0.0
CBS,2,random-32-32-20,9,8,772.0,0.009999
CBS,2,random-32-32-20,10,8,720.0,0.050037
CBS,2,random-32-32-20,11,8,756.0,0.02004
CBS,2,random-32-32-20,12,8,692.0,0.149954
CBS,2,random-32-32-20,13,8,612.0,0.069999
CBS,2,random-32-32-20,14,8,660.0,0.010001
CBS,2,random-32-32-20,15,8,584.0,0.020038
CBS,2,random-32-32-20,16,8,752.0,0.009991
CBS,2,random-32-32-20,17,8,664.0,0.02
CBS,2,random-32-32-20,18,8,732.0,0.03
CBS,2,random-32-32-20,19,8,732.0,1.12004
CBS,2,random-32-32-20,20,8,812.0,0.109997
CBS,2,random-32-32-20,1,10,728.0,0.019953
CBS,2,random-32-32-20,2,10,688.0,0.429954
CBS,2,random-32-32-20,3,10,916.0,0.04
CBS,2,random-32-32-20,4,10,868.0,0.049987
CBS,2,random-32-32-20,5,10,1124.0,0.029962
CBS,2,random-32-32-20,6,10,1216.0,0.080001
CBS,2,random-32-32-20,8,10,808.0,0.010038
CBS,2,random-32-32-20,9,10,980.0,0.029998
CBS,2,random-32-32-20,10,10,836.0,0.060036
CBS,2,random-32-32-20,11,10,932.0,0.039999
CBS,2,random-32-32-20,12,10,840.0,0.179958
CBS,2,random-32-32-20,13,10,792.0,0.08
CBS,2,random-32-32-20,14,10,824.0,0.269999
CBS,2,random-32-32-20,15,10,812.0,0.029975
CBS,2,random-32-32-20,16,10,852.0,0.019988
CBS,2,random-32-32-20,17,10,788.0,0.059959
CBS,2,random-32-32-20,18,10,904.0,0.040001
CBS,2,random-32-32-20,19,10,992.0,0.769985
CBS,2,random-32-32-20,20,10,960.0,0.109991
CBS,2,random-32-32-20,1,12,868.0,0.530041
CBS,2,random-32-32-20,2,12,866.0,1.68999
CBS,2,random-32-32-20,3,12,1008.0,0.04
CBS,2,random-32-32-20,4,12,1124.0,0.119962
CBS,2,random-32-32-20,5,12,1372.0,0.06
CBS,2,random-32-32-20,6,12,1456.0,0.09
CBS,2,random-32-32-20,8,12,1028.0,0.02
CBS,2,random-32-32-20,9,12,1132.0,1.66999
CBS,2,random-32-32-20,10,12,932.0,1.07005
CBS,2,random-32-32-20,11,12,1120.0,4.71996
CBS,2,random-32-32-20,12,12,1000.0,0.139957
CBS,2,random-32-32-20,13,12,1000.0,30.7798
CBS,2,random-32-32-20,14,12,1032.0,0.61998
CBS,2,random-32-32-20,15,12,1048.0,0.05999
CBS,2,random-32-32-20,16,12,1008.0,0.020045
CBS,2,random-32-32-20,17,12,940.0,0.080045
CBS,2,random-32-32-20,18,12,1096.0,0.609996
CBS,2,random-32-32-20,19,12,1252.0,1.59
CBS,2,random-32-32-20,20,12,1100.0,0.24004
CBS,2,random-32-32-20,1,14,1152.0,1.76004
CBS,2,random-32-32-20,3,14,1252.0,0.03995
CBS,2,random-32-32-20,4,14,1312.0,0.460046
CBS,2,random-32-32-20,5,14,1608.0,0.269994
CBS,2,random-32-32-20,6,14,1588.0,0.120049
CBS,2,random-32-32-20,8,14,1252.0,0.029968
CBS,2,random-32-32-20,9,14,1308.0,5.95998
CBS,2,random-32-32-20,10,14,1140.0,1.25082
CBS,2,random-32-32-20,12,14,1076.0,0.150001
CBS,2,random-32-32-20,14,14,1296.0,0.669995
CBS,2,random-32-32-20,15,14,1196.0,0.239997
CBS,2,random-32-32-20,16,14,1156.0,0.09999
CBS,2,random-32-32-20,17,14,1120.0,3.01998
CBS,2,random-32-32-20,18,14,1304.0,0.940038
CBS,2,random-32-32-20,19,14,1444.0,1.53004
CBS,2,random-32-32-20,20,14,1276.0,0.439745
CBS,2,random-32-32-20,1,16,1376.0,1.17
CBS,2,random-32-32-20,3,16,1304.0,0.089954
CBS,2,random-32-32-20,4,16,1616.0,0.660026
CBS,2,random-32-32-20,6,16,1660.0,0.129999
CBS,2,random-32-32-20,8,16,1352.0,0.019999
CBS,2,random-32-32-20,9,16,1420.0,48.1898
CBS,2,random-32-32-20,10,16,1264.0,1.20649
CBS,2,random-32-32-20,12,16,1188.0,0.31
CBS,2,random-32-32-20,14,16,1496.0,1.06
CBS,2,random-32-32-20,15,16,1436.0,0.27997
CBS,2,random-32-32-20,16,16,1328.0,0.129999
CBS,2,random-32-32-20,17,16,1316.0,5.77997
CBS,2,random-32-32-20,18,16,1628.0,0.939998
CBS,2,random-32-32-20,19,16,1564.0,3.17007
CBS,2,random-32-32-20,20,16,1464.0,0.470043
CBS,2,random-32-32-20,1,18,1456.0,29.7095
CBS,2,random-32-32-20,3,18,1396.0,0.260001
CBS,2,random-32-32-20,4,18,1744.0,5.62575
CBS,2,random-32-32-20,6,18,1784.0,0.2
CBS,2,random-32-32-20,8,18,1504.0,0.049965
CBS,2,random-32-32-20,9,18,1544.0,45.7698
CBS,2,random-32-32-20,10,18,1450.0,44.1987
CBS,2,random-32-32-20,12,18,1268.0,0.469982
CBS,2,random-32-32-20,14,18,1600.0,3.69998
CBS,2,random-32-32-20,15,18,1588.0,0.28
CBS,2,random-32-32-20,16,18,1400.0,0.220001
CBS,2,random-32-32-20,18,18,1726.0,2.39995
CBS,2,random-32-32-20,20,18,1664.0,3.36995
CBS,2,random-32-32-20,1,20,1612.0,32.4408
CBS,2,random-32-32-20,3,20,1544.0,0.289991
CBS,2,random-32-32-20,4,20,1856.0,6.19998
CBS,2,random-32-32-20,6,20,1952.0,0.30002
CBS,2,random-32-32-20,8,20,1796.0,0.520027
CBS,2,random-32-32-20,9,20,1680.0,58.8398
CBS,2,random-32-32-20,12,20,1474.0,8.48601
CBS,2,random-32-32-20,14,20,1724.0,10.6899
CBS,2,random-32-32-20,15,20,1816.0,0.559958
CBS,2,random-32-32-20,16,20,1564.0,1.50998
CBS,2,random-32-32-20,18,20,1902.0,3.46998
CBS,2,random-32-32-20,20,20,1888.0,23.8498
CBS,2,random-32-32-20,3,22,1724.0,0.510044
CBS,2,random-32-32-20,4,22,1996.0,7.52652
CBS,2,random-32-32-20,6,22,2244.0,2.23998
CBS,2,random-32-32-20,8,22,1920.0,0.57996
CBS,2,random-32-32-20,14,22,1896.0,10.48
CBS,2,random-32-32-20,15,22,2044.0,0.599997
CBS,2,random-32-32-20,16,22,1782.0,11.8273
