map_name,resolution,scenario,algorithm,agents,time,cost,evaluated_nodes,total_nodes
random-32-32-20,4,20,CBS,4,2.14633,102,3,5
random-32-32-20,4,20,CBS,8,2.33801,222,3,5
random-32-32-10,1,7,PBS,4,0.001161,76,1,1
random-32-32-10,1,7,PBS,8,0.00268158,164,1,1
random-32-32-10,1,7,PBS,12,0.0102998,278,2,3
random-32-32-10,1,7,PBS,16,0.0163527,367,3,5
random-32-32-10,1,7,PBS,20,0.0478213,464,10,19
random-32-32-10,1,7,PBS,24,0.115221,508,13,25
random-32-32-10,1,7,PBS,28,0.712589,575,30,59
random-32-32-10,1,7,PBS,32,0.9378,667,58,115
random-32-32-10,1,7,PBS,36,3.08597,775,212,419
random-32-32-10,1,7,PBS,40,3.10302,889,247,473
random-32-32-10,1,7,PBS,44,6.47881,961,488,945
random-32-32-20,1,13,PBS,4,0.00093113,76,1,1
random-32-32-20,1,13,PBS,8,0.00206333,128,1,1
random-32-32-20,1,13,PBS,12,0.00489232,234,1,1
random-32-32-20,1,13,PBS,16,0.0571623,347,8,15
random-32-32-20,1,13,PBS,20,0.140134,427,27,53
random-32-32-20,1,13,PBS,24,0.660258,523,72,143
random-32-32-20,1,13,PBS,28,3.35593,644,331,653
random-32-32-20,1,13,PBS,32,14.8768,732,1439,2724
random-32-32-20,1,13,PBS,36,777.956,826,42499,78503
random-64-64-10,1,19,PBS,4,0.00961896,135,1,1
random-64-64-10,1,19,PBS,8,0.0118187,289,1,1
random-64-64-10,1,19,PBS,12,0.0148191,386,1,1
random-64-64-10,1,19,PBS,16,0.0747314,605,11,21
random-64-64-10,1,19,PBS,20,4.71756,696,33,65
random-64-64-10,1,19,PBS,24,3.74848,825,32,63
random-64-64-10,1,19,PBS,28,4.63483,1020,47,92
random-64-64-10,1,19,PBS,32,7.13432,1179,62,121
random-64-64-10,1,19,PBS,36,14.0395,1342,126,248
random-64-64-10,1,19,PBS,40,9.89213,1551,117,232
random-64-64-10,1,19,PBS,44,140.119,1696,3965,7909
random-64-64-10,1,19,PBS,48,323.928,1871,7721,15300
random-64-64-10,1,19,PBS,52,644.112,2039,15321,30373
random-64-64-20,1,25,PBS,4,0.0243429,164,1,1
random-64-64-20,1,25,PBS,8,0.164725,337,4,7
random-64-64-20,1,25,PBS,12,0.336127,511,8,15
random-64-64-20,1,25,PBS,16,0.657665,673,16,31
random-64-64-20,1,25,PBS,20,0.906135,802,21,41
random-32-32-10,2,7,PBS,4,0.00229381,76,1,1
